"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"HOXB13","160","131","888","172","1","135","0","12","0","0"
"HOXB2","145","467","410","93","178","1604","122","108","65","213"
"HOXB3","660","632","571","609","436","792","246","331","207","154"
"HOXB4","11","49","160","74","108","739","33","71","45","46"
"HOXB5","26","43","252","45","139","306","71","39","65","63"
"HOXB6","13","214","614","114","374","184","136","60","56","68"
"HOXB7","310","1034","869","542","436","292","464","225","50","172"
"HOXB8","9","17","78","27","2","48","4","9","5","3"
"HOXB9","3","199","108","248","0","764","27","3","0","1"
"HOXC-AS1","2","15","30","12","11","12","1","11","0","8"
"HOXC-AS2","3","38","87","89","37","15","1","20","2","9"
"HOXC-AS3","4","69","179","9","10","48","0","11","0","5"
"HOXC10","16","656","1226","46","70","236","0","149","0","56"
"HOXC11","23","195","381","53","184","41","3","33","0","29"
"HOXC12","0","130","1179","3","0","241","0","43","0","0"
"HOXC13","71","872","206","108","5","175","12","101","0","122"
"HOXC13-AS","30","553","60","53","0","32","4","37","0","53"
"HOXC4","25","108","128","28","115","41","11","41","10","22"
"HOXC5","0","1","3","1","0","0","0","0","0","1"
"HOXC6","106","151","177","73","138","38","22","90","2","66"
"HOXC8","28","200","59","167","47","13","7","133","2","26"
"HOXC9","2","94","216","60","29","66","1","52","1","50"
"HOXD-AS2","61","7","40","115","1","5","3","3","0","25"
"HOXD1","14","145","1372","43","30","7","27","6","561","130"
"HOXD10","268","80","12","479","0","4","18","8","0","100"
"HOXD11","64","24","0","107","0","0","12","1","0","13"
"HOXD12","7","0","0","12","0","0","2","0","0","1"
"HOXD13","631","174","0","418","0","0","0","35","0","9"
"HOXD3","35","7","38","48","0","2","1","1","4","22"
"HOXD4","8","0","17","1","0","0","0","1","0","3"
"HOXD8","472","204","396","101","4","59","26","14","3","192"
"HOXD9","286","68","120","274","1","19","16","38","1","28"
"HP","195","49","263","109","632","768","6143","23","272","4662"
"HP1BP3","6820","4466","7569","4209","5061","3046","4548","3806","2706","1712"
"HPCA","664","1426","2009","664","974","385","758","373","604","893"
"HPCAL1","477","1212","4396","932","3860","1692","883","666","2147","876"
"HPCAL4","23","53","301","103","8","10","34","2","3","15"
"HPD","3","3","56","11","16","9","10","2","15","18"
"HPDL","69","225","8","180","85","32","91","111","2","30"
"HPF1","361","533","809","337","347","207","760","174","281","288"
"HPGD","871","226","1643","102","7207","472","265","36","724","1638"
"HPGDS","33","23","291","15","215","73","51","29","220","33"
"HPN","44","346","1721","15","489","474","150","15","253","682"
"HPN-AS1","7","52","259","47","75","70","18","5","36","95"
"HPR","1","0","6","0","2","8","6","1","1","42"
"HPRT1","1861","1365","1588","2404","1452","1068","2049","761","605","768"
"HPRT1P1","0","0","0","0","0","0","0","0","0","0"
"HPRT1P2","0","0","0","0","0","0","0","0","0","0"
"HPRT1P3","0","0","0","0","0","0","0","0","0","0"
"HPS1","1632","1792","2957","1189","3314","900","1921","1389","1451","1146"
"HPS3","1606","858","3033","1295","4186","3064","5064","742","3330","1801"
"HPS4","1630","1289","1094","1324","2250","686","2183","1051","821","906"
"HPS5","858","840","989","847","1582","612","1700","528","563","362"
"HPS6","402","1408","1466","306","993","415","541","369","493","347"
"HPSE","112","399","283","294","431","380","1024","669","204","575"
"HPSE2","12","8","398","9","19","19","23","2","72","37"
"HPX","40","21","15","6","19","7","1","10","28","6"
"HPYR1","0","0","0","0","0","1","0","0","0","0"
"HR","899","3813","218","6364","948","36","344","799","60","113"
"HRAS","892","1439","1093","1738","695","226","869","576","455","1106"
"HRASLS","385","92","122","40","6","29","332","182","13","3"
"HRASLS2","4","158","20","162","27","30","395","248","3","8"
"HRASLS5","4","62","65","10","36","29","13","6","3","14"
"HRC","10","7","44","4","28","67","4","4","22","15"
"HRCT1","1","11","51","6","179","28","7","4","29","6"
"HRG","0","4","2","8","1","3","4","5","0","3"
"HRH1","92","382","685","60","550","196","293","96","626","359"
"HRH2","32","218","121","133","105","82","258","136","107","55"
"HRH3","0","0","0","0","0","0","0","0","0","0"
"HRH4","0","10","5","0","2","1","0","1","5","2"
"HRK","14","25","4","27","6","5","2","6","10","3"
"HRNR","5","3","5","150","5","4","3","20","0","2"
"HS1BP3","988","846","3341","1428","1174","1120","2122","758","620","796"
"HS1BP3-IT1","0","8","4","3","5","8","3","2","6","1"
"HS2ST1","1086","1307","2263","417","1251","1871","1575","840","684","825"
"HS3ST1","1311","231","285","146","1367","813","295","59","669","917"
"HS3ST2","76","21","310","94","1951","427","84","247","293","186"
"HS3ST3A1","14","260","71","15","30","10","506","50","18","104"
"HS3ST3B1","101","305","123","76","89","111","523","118","142","92"
"HS3ST4","1","0","0","5","0","3","1","0","1","4"
"HS3ST5","5","2","57","50","13","4","29","5","105","2"
"HS3ST6","18","26","6","33","3","3","17","4","0","43"
"HS6ST1","2390","1607","1349","3043","1301","1420","2264","1037","517","929"
"HS6ST1P1","22","11","10","61","14","6","22","6","3","5"
"HS6ST2","325","341","2243","1249","76","300","696","386","1361","594"
"HS6ST2-AS1","0","0","0","1","0","0","0","0","0","0"
"HS6ST3","4","6","24","1","3","0","11","0","1","5"
"HSBP1","2768","7312","9894","1219","3826","2319","4963","1404","1846","3331"
"HSBP1L1","132","441","426","165","821","173","262","94","290","311"
"HSBP1P1","0","0","0","0","0","0","0","0","0","0"
"HSBP1P2","0","0","0","0","0","0","0","0","0","0"
"HSCB","428","401","744","202","346","153","999","168","176","489"
"HSD11B1","26","44","449","104","238","177","239","304","163","154"
"HSD11B1L","137","23","210","164","89","77","76","85","53","110"
"HSD11B2","93","233","1923","339","443","64","102","104","58","117"
"HSD17B1","198","577","829","853","511","469","445","280","217","317"
"HSD17B10","1439","3355","3570","2156","1810","1414","4609","1419","920","1632"
"HSD17B11","411","734","2263","641","5404","1674","953","382","1832","1312"
"HSD17B12","1613","930","2949","1795","2560","1264","1714","1149","2035","1679"
"HSD17B13","3","13","10","2","38","3","4","14","16","2"
"HSD17B14","94","155","793","98","341","886","414","321","96","211"
"HSD17B1P1","6","8","7","11","38","15","7","6","17","7"
"HSD17B2","34","713","46","19","2867","18","25","10","16","110"
"HSD17B3","2","154","5","12","6","0","106","62","2","33"
"HSD17B3-AS1","1","31","1","3","1","2","22","10","0","11"
"HSD17B4","1417","1983","5825","1447","4801","2806","2773","1156","2570","2518"
"HSD17B6","114","132","1247","84","665","334","125","82","94","311"
"HSD17B7","317","317","642","280","370","237","665","212","233","398"
"HSD17B7P1","0","0","0","0","0","0","1","0","0","0"
"HSD17B7P2","63","19","56","24","70","21","3","13","35","33"
"HSD17B8","478","754","1821","391","495","272","293","315","190","399"
"HSD3B1","0","0","0","0","1","2","0","0","0","0"
"HSD3B2","3","1","9","0","0","2","0","0","0","0"
"HSD3B7","110","619","1615","330","1550","602","559","356","695","518"
"HSD3BP1","0","0","0","0","1","0","0","0","0","1"
"HSD3BP2","0","0","0","0","0","0","0","0","0","1"
"HSD3BP3","1","1","2","1","2","0","0","0","0","1"
"HSD3BP4","6","2","2","8","0","3","0","1","0","0"
"HSD3BP5","30","15","6","8","8","11","9","10","2","7"
"HSDL1","633","673","1314","399","704","777","570","569","284","367"
"HSDL2","633","741","2571","578","1705","1208","1068","589","989","899"
"HSF1","2944","3966","3262","2049","2137","1717","5221","1718","2089","2122"
"HSF2","634","442","753","402","295","371","968","262","139","229"
"HSF2BP","17","24","42","6","5","10","17","10","7","17"
"HSF4","251","203","110","474","365","25","40","158","190","67"
"HSF5","1","0","11","2","3","2","1","2","4","0"
"HSFX1","3","1","0","0","0","0","0","0","1","0"
"HSFY1","0","0","0","0","0","0","0","0","0","0"
"HSFY1P1","0","0","0","0","0","0","0","0","0","0"
"HSFY2","0","0","0","0","0","0","0","0","0","0"
"HSFY3P","0","1","0","0","1","0","0","0","1","1"
"HSFY4P","0","0","0","0","0","0","0","0","0","0"
"HSFY5P","0","0","0","0","0","0","0","0","0","0"
"HSFY6P","0","0","0","0","0","0","0","0","0","0"
"HSFY7P","0","0","0","0","0","0","0","0","0","0"
"HSFY8P","0","0","0","0","0","0","0","0","0","0"
"HSH2D","66","115","557","196","823","347","178","243","359","125"
"HSP90AA1","34322","54594","52985","40456","32695","63201","45997","11665","18744","25686"
"HSP90AA2P","48","14","11","6","10","12","20","3","25","12"
"HSP90AA4P","2","0","1","1","1","0","2","0","2","2"
"HSP90AA5P","6","1","4","4","3","2","1","6","1","1"
"HSP90AB1","27149","34364","70391","25613","42656","43229","39584","38722","26064","15620"
"HSP90AB2P","34","0","13","2","24","7","13","13","21","4"
"HSP90AB6P","0","0","0","0","0","0","0","0","0","0"
"HSP90AB7P","0","0","0","0","0","0","0","0","1","0"
"HSP90B1","23722","24731","27331","31011","26707","27528","29664","15308","11777","17883"
"HSP90B2P","13","13","10","19","14","8","9","15","9","3"
"HSP90B3P","3","0","0","1","0","0","2","0","6","1"
"HSPA12A","14","709","296","225","113","110","67","46","74","45"
"HSPA12B","77","78","212","97","610","137","92","87","95","59"
"HSPA13","363","3896","2190","410","773","950","2053","780","539","499"
"HSPA14","157","339","455","283","376","386","297","223","281","122"
"HSPA1A","3281","1249","2420","1189","2160","990","8611","1306","686","3232"
"HSPA1B","3778","1368","2349","1344","2216","876","6474","1497","834","2891"
"HSPA1L","53","35","109","125","79","41","25","35","35","33"
"HSPA2","2593","2858","512","101","290","281","139","273","47","173"
"HSPA4","2630","5775","6901","3549","3448","4029","7575","2544","2673","2032"
"HSPA4L","158","807","190","394","293","135","841","510","138","539"
"HSPA5","10603","39656","50282","29610","18866","30754","44062","17558","21602","26294"
"HSPA6","38","373","313","81","111","54","1154","149","225","631"
"HSPA7","39","250","45","113","122","18","101","120","61","60"
"HSPA8","15394","67164","85553","21147","36139","29160","40843","11275","16798","29947"
"HSPA8P1","12","10","46","9","27","17","18","3","38","3"
"HSPA8P11","4","3","2","0","1","2","0","0","0","0"
"HSPA8P13","0","3","0","2","0","0","0","0","0","0"
"HSPA8P14","0","0","2","0","5","0","0","2","1","0"
"HSPA8P15","10","9","0","6","4","3","1","1","2","0"
"HSPA8P16","1","0","0","0","1","1","0","0","0","2"
"HSPA8P17","0","0","0","0","0","0","0","0","0","0"
"HSPA8P18","0","0","0","0","1","0","0","0","0","0"
"HSPA8P19","1","1","1","2","2","0","0","0","0","0"
"HSPA8P20","0","0","0","0","1","0","0","0","0","0"
"HSPA8P3","0","1","0","2","0","0","0","1","1","0"
"HSPA8P4","3","8","28","1","3","1","2","0","0","1"
"HSPA8P5","2","1","3","2","1","1","2","0","1","0"
"HSPA8P6","0","0","0","0","0","0","0","0","0","0"
"HSPA8P7","0","0","1","0","1","0","2","0","2","0"
"HSPA8P8","7","3","2","2","3","4","9","0","6","1"
"HSPA8P9","2","2","1","3","0","0","5","0","3","2"
"HSPA9","4739","11480","13062","6425","6000","6228","8991","4773","4567","3020"
"HSPA9P1","4","1","8","19","3","5","2","2","6","2"
"HSPB1","25680","15295","38658","10993","6788","9969","16322","9467","6333","22252"
"HSPB11","368","587","1210","311","483","234","705","461","411","455"
"HSPB1P1","128","89","33","33","28","15","64","36","52","89"
"HSPB1P2","26","8","11","4","8","1","8","0","6","9"
"HSPB2","0","6","1","2","0","0","3","1","0","1"
"HSPB3","3","93","13","9","7","2","160","6","6","2"
"HSPB6","57","27","1242","45","380","474","25","85","133","300"
"HSPB7","10","16","937","19","133","104","37","54","139","97"
"HSPB8","473","1028","2176","90","905","314","308","193","288","630"
"HSPBAP1","441","750","290","672","412","155","479","260","166","122"
"HSPBP1","1686","2068","1550","2200","780","840","1086","692","596","1235"
"HSPD1","8162","11623","11124","10382","6309","11913","13882","8455","5894","5460"
"HSPD1P1","13","13","3","7","5","5","34","5","18","11"
"HSPD1P10","3","0","0","0","1","1","2","1","0","0"
"HSPD1P11","1","0","1","0","2","1","2","1","12","0"
"HSPD1P12","0","0","0","0","0","0","0","0","0","0"
"HSPD1P14","0","0","0","0","0","0","0","0","0","0"
"HSPD1P15","0","0","0","0","0","0","0","0","0","0"
"HSPD1P16","1","0","0","0","1","0","0","0","0","0"
"HSPD1P18","0","0","0","0","0","0","0","0","0","0"
"HSPD1P21","0","3","0","0","0","0","0","0","1","0"
"HSPD1P4","13","10","6","5","4","7","10","2","6","3"
"HSPD1P5","5","22","2","0","1","0","18","0","1","6"
"HSPD1P6","4","5","11","3","3","12","4","1","1","2"
"HSPD1P7","0","0","1","0","0","0","0","0","0","0"
"HSPD1P8","0","0","0","0","0","0","0","0","0","0"
"HSPD1P9","0","0","0","0","3","1","0","0","0","0"
"HSPE1","527","751","803","453","384","279","771","346","354","325"
"HSPE1P1","0","0","0","0","0","0","0","0","0","0"
"HSPE1P10","0","0","0","0","0","0","0","0","0","0"
"HSPE1P11","1","0","0","1","1","0","0","1","0","0"
"HSPE1P12","0","0","0","0","0","0","0","0","0","0"
"HSPE1P13","2","0","0","1","0","0","0","0","0","0"
"HSPE1P14","0","0","0","0","0","0","0","0","0","0"
"HSPE1P16","0","0","0","0","0","0","0","0","0","0"
"HSPE1P18","0","1","2","0","5","0","0","0","2","0"
"HSPE1P19","0","0","0","0","0","2","0","0","0","0"
"HSPE1P2","14","0","6","3","2","3","2","0","5","0"
"HSPE1P20","0","0","0","0","0","0","0","0","0","0"
"HSPE1P21","0","1","0","0","0","0","0","0","0","0"
"HSPE1P22","0","0","0","2","0","0","0","0","0","0"
"HSPE1P23","0","0","0","0","0","0","0","0","0","0"
"HSPE1P24","0","0","0","0","0","0","0","0","0","0"
"HSPE1P25","1","0","0","0","0","0","0","0","0","0"
"HSPE1P26","1","0","0","2","2","0","1","0","2","0"
"HSPE1P27","0","0","0","0","0","0","1","2","1","0"
"HSPE1P28","0","0","1","0","0","0","0","0","0","0"
"HSPE1P3","6","3","1","4","2","0","3","2","4","1"
"HSPE1P4","3","0","3","1","1","1","0","1","1","1"
"HSPE1P5","1","2","1","0","0","0","3","0","3","0"
"HSPE1P6","3","5","1","2","1","0","3","0","1","1"
"HSPE1P7","0","0","0","0","0","0","1","1","1","0"
"HSPE1P8","0","0","0","0","0","0","0","0","0","0"
"HSPE1P9","2","0","0","0","0","0","0","0","0","0"
"HSPG2","20747","6746","23286","8709","27429","17121","7922","8244","9093","6289"
"HSPH1","1994","6509","3593","2292","3975","2751","8261","1791","1730","3662"
"HTATIP2","729","2005","2908","3213","2805","1297","4047","930","938","986"
"HTATSF1","2554","1418","2822","2279","2962","2075","1945","1323","1147","1038"
"HTATSF1P1","0","0","0","0","0","0","0","1","0","0"
"HTN1","0","0","0","0","2","0","0","0","0","0"
"HTN3","0","0","0","0","0","0","0","0","0","1"
"HTR1A","0","0","0","1","0","4","0","0","0","0"
"HTR1B","0","7","7","2","243","4","3","10","2","1"
"HTR1D","6","62","115","8","1478","39","7","21","37","9"
"HTR1E","19","0","0","0","0","7","0","0","0","0"
"HTR1F","0","2","8","0","14","12","3","1","1","7"
"HTR2A","1","10","57","9","14","5","2","13","20","13"
"HTR2A-AS1","0","0","0","0","0","0","0","0","0","0"
"HTR2B","20","6","258","28","117","70","57","39","52","120"
"HTR2C","122","39","0","38","1","45","4","21","0","1"
"HTR3A","2","1","98","0","1","56","13","48","5","16"
"HTR3B","1","2","0","0","0","1","0","0","0","0"
"HTR3C","1","1","2","0","35","0","0","0","0","3"
"HTR3D","0","1","0","0","1","0","0","0","0","0"
"HTR3E","1","2","0","0","11","1","0","0","0","0"
"HTR3E-AS1","0","0","2","0","3","0","0","0","0","0"
"HTR4","0","3","79","2","12","0","1","1","2","0"
"HTR5A","0","0","0","0","0","0","0","0","0","0"
"HTR5A-AS1","0","0","0","0","0","0","0","1","0","0"
"HTR5BP","28","51","38","38","45","30","29","36","28","13"
"HTR6","2","2","1","1","4","1","2","1","3","1"
"HTR7","17","1044","17","229","24","22","115","55","8","301"
"HTR7P1","229","165","120","167","136","180","31","34","32","34"
"HTRA1","482","2238","4393","3203","1663","1599","1799","2060","2469","2671"
"HTRA2","863","1708","2961","1959","1111","1151","1915","1950","710","1163"
"HTRA3","274","669","2142","2016","2302","986","3400","3898","1992","3046"
"HTRA4","12","6","16","27","347","45","28","75","33","8"
"HTT","2872","1216","3426","1995","3014","4469","1950","1352","1829","983"
"HTT-AS","0","0","0","0","0","0","0","2","1","0"
"HULC","0","2","1","3","3","2","0","0","0","0"
"HUNK","43","49","398","92","88","96","11","22","87","38"
"HUNK-AS1","0","0","0","0","0","0","0","0","0","0"
"HUS1","656","368","617","468","658","290","1127","351","292","458"
"HUS1B","7","4","4","5","3","0","14","7","3","7"
"HUWE1","9666","4853","7400","11059","12232","13907","8349","5551","5113","2124"
"HVCN1","140","132","542","260","422","294","227","280","236","102"
"HYAL1","69","110","1523","192","2769","182","150","53","161","485"
"HYAL2","543","1147","3380","837","2661","1367","1514","911","813","1257"
"HYAL3","36","40","189","173","56","43","143","97","45","54"
"HYAL4","1","2","4","0","2","0","17","1","0","3"
"HYALP1","0","0","0","0","1","0","4","0","0","0"
"HYDIN","6","6","0","4","107","9","2","10","29","8"
"HYI","656","640","2003","330","830","262","332","285","453","651"
"HYI-AS1","1","0","3","0","0","0","1","0","2","0"
"HYKK","86","99","182","119","157","83","156","78","39","50"
"HYLS1","205","98","326","311","170","230","171","130","89","72"
"HYOU1","2974","12701","13740","12298","6077","10912","10646","8793","3502","5166"
"HYPK","22","19","20","23","66","6","7","19","48","6"
"HYPM","0","0","0","4","0","0","0","0","0","0"
"IAH1","1738","3424","3716","2840","1391","1409","2479","1488","995","1188"
"IAPP","0","1","0","3","0","0","2","0","0","0"
"IARS","2169","5120","3733","5110","2709","2937","5636","2214","2507","1940"
"IARS2","2206","3466","3616","3886","5049","6340","5519","2458","2131","2154"
"IARS2P1","1","0","0","0","0","0","0","0","0","0"
"IBA57","276","317","360","370","414","300","248","209","165","104"
"IBA57-AS1","7","8","5","6","9","1","0","5","1","1"
"IBSP","30","24","70","15","15","45","19","6","20","20"
"IBTK","1022","1325","2978","981","3350","1852","1281","633","910","636"
"ICA1","105","180","1735","64","2522","590","245","194","535","243"
"ICA1L","108","97","123","151","93","49","85","144","70","45"
"ICAM1","785","3656","32373","2086","6912","4844","5449","3151","16896","9126"
"ICAM2","135","256","1292","269","1012","402","373","327","385","350"
"ICAM3","145","409","1722","530","610","374","746","776","499","430"
"ICAM5","29","28","582","182","136","36","23","167","472","36"
"ICE1","2285","694","1640","2306","1417","1956","1569","783","837","997"
"ICE2","1133","1254","1405","902","1181","402","1349","429","705","620"
"ICE2P1","0","0","0","0","0","0","0","0","0","0"
"ICE2P2","0","0","0","1","0","0","0","0","0","0"
"ICK","946","447","1291","1292","1602","637","896","1560","403","319"
"ICMT","1959","3359","8618","2475","3551","2522","5370","2476","2400","2238"
"ICOS","12","167","73","43","41","84","56","61","101","16"
"ICOSLG","45","51","48","42","67","70","20","2","3","5"
"ID1","1107","2634","1016","318","2728","866","1194","280","423","1404"
"ID2","866","786","1548","712","1747","737","1083","427","715","626"
"ID2-AS1","13","3","11","11","12","3","6","1","6","2"
"ID3","1058","1279","3021","1079","1529","719","6436","576","467","1174"
"ID4","401","763","790","40","596","246","223","246","152","169"
"IDE","1054","1160","2904","1310","2250","1421","1338","780","1095","928"
"IDH1","2559","3021","7197","4456","5534","14120","10126","1701","1635","3181"
"IDH1-AS1","16","8","37","14","10","8","5","7","5","5"
"IDH2","3582","3924","5632","2231","2145","5100","3799","1991","1766","2400"
"IDH3A","464","3397","1950","873","2014","674","1562","739","810","1002"
"IDH3B","1967","2681","1696","2406","1793","2773","2622","1853","726","1487"
